Date,Open,High,Low,Close,Volume
2012-08-30,7372.026364353234,7404.90609688716,7360.066458079125,7371.40625,1892600
2012-08-31,7363.215976539058,7406.48579613199,7363.215976539058,7397.02587890625,1582800
2012-09-03,7430.36581500312,7462.115669348366,7389.646275244453,7450.49560546875,1820400
2012-09-04,7471.275787348986,7478.975459061324,7439.995657395547,7451.31591796875,1888800
2012-09-05,7429.896198606281,7429.896198606281,7364.646496995447,7367.40625,1910000
2012-09-06,7383.00608867351,7390.725779737391,7313.52642770355,7326.6865234375,1820200
2012-09-07,7434.395952269477,7446.065820423385,7409.84577231507,7424.8759765625,2176200
2012-09-10,7435.305880578173,7482.7060546875,7435.305880578173,7482.7060546875,2304200
2012-09-11,7497.195745528026,7509.125866831974,7468.146073491965,7485.095703125,1837000
2012-09-12,7518.645259944924,7571.384761121708,7515.005140130526,7570.4150390625,2700400
2012-09-13,7577.12500760594,7594.724535340537,7557.244728732503,7578.7646484375,2330000
2012-09-14,7660.344596059764,7738.01416015625,7660.344596059764,7738.01416015625,3645800
2012-09-17,7768.414522172846,7778.024341325088,7725.864424597322,7762.1845703125,3299400
2012-09-18,7740.534639286238,7757.00477926426,7714.395109667093,7734.224609375,2445600
2012-09-19,7739.484569165253,7781.87451171875,7726.3147076142195,7781.87451171875,2740400
2012-09-20,7781.774655488395,7785.434795086627,7704.574811395808,7727.5146484375,2531400
2012-09-21,7763.254354540175,7764.974073197828,7736.994221341075,7754.55419921875,2249600
2012-09-24,7760.29447016252,7781.514099359158,7706.914832281465,7768.26416015625,2099200
2012-09-25,7766.404638287693,7789.354729277817,7720.404847385229,7734.0947265625,2068400
2012-09-26,7702.7347113726255,7708.864566086808,7649.464936021884,7669.5947265625,2122800
2012-09-27,7665.855062412161,7699.1947536199405,7658.474725086361,7683.7646484375,1925200
2012-09-28,7704.194874025103,7721.254854880002,7665.315168379487,7715.125,2022400
2012-10-01,7702.084840020955,7707.854833124425,7657.844808274594,7675.68505859375,1410200
2012-10-02,7703.065012368786,7726.574670913926,7682.994791282979,7718.64501953125,1613000
2012-10-03,7727.444628184749,7727.494432644398,7680.944840916611,7684.5947265625,1531200
2012-10-04,7678.44484188242,7689.044891030053,7621.345005530064,7682.3046875,1783200
2012-10-05,7694.014632895534,7721.894876539808,7675.444893564978,7690.61474609375,1803200
2012-10-08,7707.934633536378,7707.934633536378,7612.834974878426,7615.85498046875,1545200
2012-10-09,7593.544914603369,7631.924619690497,7590.714849583585,7591.974609375,1845000
2012-10-11,7494.54570184709,7501.1858081087385,7448.025895694723,7451.68603515625,1956600
2012-10-12,7456.47549645712,7478.475395347926,7398.76580074724,7437.005859375,1560800
2012-10-15,7433.185969180996,7433.645927999405,7392.57580471485,7418.86572265625,1186200
2012-10-16,7437.756011401142,7470.98583984375,7437.756011401142,7470.98583984375,1487000
2012-10-17,7505.375788775446,7518.325436509641,7450.255923984442,7464.36572265625,1839800
2012-10-18,7474.035604883764,7495.415878089469,7448.025958342061,7465.3759765625,1300800
2012-10-19,7443.575522815768,7449.185848495385,7402.626004702533,7408.7255859375,1410400
2012-10-22,7333.206239190076,7373.005859375,7310.756147951426,7373.005859375,1241400
2012-10-23,7367.426131872585,7375.466134017748,7326.356496233584,7337.4462890625,1201000
2012-10-24,7288.106568472369,7348.416349285661,7274.846375641162,7314.84619140625,1380800
2012-10-25,7329.465995808439,7339.175911697932,7259.966318243983,7262.04638671875,1509400
2012-10-26,7291.946541447529,7298.446511640311,7132.7373106032655,7134.02734375,2529400
2012-10-29,7147.167716404664,7165.067537406174,7091.1577170249175,7091.6376953125,1832200
2012-10-30,7131.116937011362,7206.3167846941715,7131.116937011362,7182.556640625,1781000
2012-10-31,7219.987058299715,7222.806869645248,7139.137329744766,7166.01708984375,1588000
2012-11-01,7141.937185927917,7188.196737618966,7050.01720086886,7179.60693359375,1918000
2012-11-02,7232.166892124226,7235.0965661334585,7199.536671288401,7210.43701171875,1967600
2012-11-05,7200.736745196825,7216.2664585908515,7161.667101517433,7185.32666015625,1253800
2012-11-06,7222.986879081381,7236.64697265625,7165.547201219395,7236.64697265625,1262000
2012-11-07,7249.7164816476925,7287.146484375,7220.006658070644,7287.146484375,1593400
2012-11-08,7228.966859359858,7242.5966796875,7190.957267986894,7242.5966796875,1573400
2012-11-09,7206.126867022173,7302.236286318962,7170.256915538526,7293.1865234375,1911000
2012-11-12,7303.8963166530775,7307.555967656555,7263.986345416223,7267.71630859375,1519200
2012-11-13,7262.616607108533,7262.616607108533,7129.837430674201,7136.01708984375,1702800
2012-11-14,7141.547446304562,7165.827120519874,7107.747307778537,7159.71728515625,1287400
2012-11-15,7131.987358815772,7158.707451295685,7066.247425494763,7143.80712890625,1327800
2012-11-16,7125.207541690819,7194.246775698437,7108.807226315604,7130.037109375,1422200
2012-11-19,7134.677220074734,7162.087250540761,7125.177263669806,7129.00732421875,1214400
2012-11-20,7179.067230220366,7189.067184438255,7141.127462511177,7145.7373046875,1228800
2012-11-21,7150.207727077087,7169.367307939808,7061.838011648638,7088.4580078125,1433800
2012-11-22,7116.767528055405,7134.7474269800305,7097.347694255059,7105.7275390625,1171600
2012-11-23,7148.937337620338,7325.97607421875,7148.937337620338,7325.97607421875,2264600
2012-11-26,7372.3458645797755,7407.3359375,7370.245776613966,7407.3359375,2199600
2012-11-27,7408.706153405535,7436.745575201958,7384.936243218827,7430.166015625,1985400
2012-11-28,7418.385818088053,7434.89599609375,7385.8762019161895,7434.89599609375,1973000
2012-11-29,7468.896153790857,7521.485757986983,7466.456223498871,7503.515625,2635600
2012-11-30,7519.034951346343,7590.654736365202,7515.115047651642,7580.134765625,3157800
2012-12-03,7582.614825937562,7628.254751530651,7562.154959645327,7599.875,2437800
2012-12-04,7572.074840562066,7600.94482421875,7536.6252974937215,7600.94482421875,2494600
2012-12-05,7575.595064012143,7650.084956018173,7567.425179687404,7649.0146484375,3147200
2012-12-06,7660.93488468416,7673.584728690251,7616.754912648991,7623.224609375,2726600
2012-12-07,7640.214852995409,7672.884624580838,7631.594775462541,7642.224609375,2334600
2012-12-10,7658.3547545940055,7669.014373314585,7603.214872625295,7609.46484375,1913200
2012-12-11,7620.9648099957685,7630.624921639951,7556.635028915215,7613.65478515625,2256200
2012-12-12,7653.864911996243,7695.984836628633,7645.505086932702,7690.15478515625,2206800
2012-12-13,7713.654496301487,7757.05419921875,7699.374776762144,7757.05419921875,2968600
2012-12-14,7722.844616465383,7723.704964099109,7686.284724822271,7698.73486328125,2683200
2012-12-17,7664.934903386602,7683.284428227491,7603.474737307637,7631.24462890625,2267000
2012-12-18,7620.254990668197,7643.705078125,7616.005010215442,7643.705078125,2017800
2012-12-19,7671.0947555958,7685.594689198196,7646.974748857816,7677.43505859375,2504600
2012-12-20,7646.09449203234,7646.09449203234,7574.524999080773,7595.4248046875,2252400
2012-12-21,7592.534821370686,7608.77498087585,7491.485482537441,7519.8955078125,2356200
2012-12-24,7542.625455432284,7566.055035141492,7520.58551776735,7535.4853515625,1590800
2012-12-25,7556.205447935949,7654.564858400815,7543.795348818218,7636.53466796875,1870600
2012-12-26,7646.47455264091,7683.054462310791,7633.7949235322085,7634.15478515625,1974200
2012-12-27,7634.7647109980735,7660.974551460348,7622.694942258796,7648.375,1801600
2012-12-28,7700.834954681485,7708.274862116641,7665.005040158172,7699.46484375,1978600
2013-01-02,7738.014348799833,7793.4442705989895,7715.224414161715,7779.1845703125,2194600
2013-01-03,7826.303759349174,7855.1239389692155,7815.254005608296,7836.8037109375,2964400
2013-01-04,7818.234318926757,7818.234318926757,7773.024564431722,7805.95458984375,2696800
2013-01-07,7797.0139672967,7797.0139672967,7725.434706452482,7755.05419921875,2421000
2013-01-08,7737.034597809467,7751.764511213511,7692.94495479785,7721.625,2211200
2013-01-09,7726.364314191581,7763.934453640999,7703.194499038304,7738.6044921875,2471400
2013-01-10,7780.944475839861,7825.024352827367,7760.054434442851,7811.6044921875,3319400
2013-01-11,7843.534068366361,7845.324099268753,7801.654376468323,7819.1142578125,2405200
2013-01-14,7795.644173618362,7823.93408203125,7731.284119286099,7823.93408203125,2142800
2013-01-15,7823.473852602545,7823.473852602545,7744.35458688687,7764.984375,2520200
2013-01-16,7766.054387731331,7769.144705653695,7700.39501953125,7700.39501953125,2272200
2013-01-17,7748.534059018742,7774.9343277870275,7603.234924993917,7616.60498046875,2929200
2013-01-18,7697.2447907119695,7732.8349609375,7676.074965082614,7732.8349609375,2113400
2013-01-21,7725.324705029069,7739.3348951744,7674.145250448751,7724.884765625,1515400
2013-01-22,7746.75445108243,7759.434568612219,7699.214630414123,7759.064453125,1580400
2013-01-23,7773.164417209333,7773.164417209333,7730.064517932091,7744.14453125,1655600
2013-01-24,7717.004786654348,7724.644888471994,7653.585154489517,7695.955078125,1862000
2013-01-25,7695.214739874977,7704.274756954961,7637.165201175374,7672.544921875,1697200
2013-01-28,7685.634897779876,7717.314929192516,7685.634897779876,7714.634765625,1602400
2013-01-29,7744.114522108785,7801.96435546875,7739.564738207706,7801.96435546875,1904200
2013-01-30,7832.9140626373965,7847.173762483416,7804.6739585319865,7832.94384765625,2252800
2013-01-31,7832.834063314188,7849.98388671875,7800.8639956259585,7849.98388671875,2116800
2013-02-01,7853.7133892559195,7866.193311548464,7831.963490644897,7855.93359375,1838800
2013-02-04,7882.722845471625,7929.933073572762,7880.253130476481,7923.123046875,2678600
2013-02-05,7896.63276671881,7896.63276671881,7863.8731552340005,7886.90283203125,2316000
2013-02-06,7925.222568905751,7941.612628698403,7906.61279296875,7906.61279296875,2554200
2013-02-18,8000.65256499912,8005.692580516332,7927.913158719859,7943.49267578125,2578000
2013-02-19,7974.362729945631,7974.362729945631,7946.052803318272,7960.8427734375,2308600
2013-02-20,8021.272497415712,8029.0625,7995.122717523423,8029.0625,2992000
2013-02-21,8020.482616077566,8020.482616077566,7957.4228515625,7957.4228515625,2235600
2013-02-22,7947.842772691981,7970.203019849866,7913.123208242303,7947.68310546875,2307600
2013-02-25,7986.832824826497,7995.072532447155,7947.64306640625,7947.64306640625,2144800
2013-02-26,7891.372997384592,7927.452905616666,7871.192916627225,7880.86279296875,1918400
2013-02-27,7885.992731930326,7912.8129184126565,7873.253045695428,7897.94287109375,1921400
2013-03-01,7917.683324033641,7964.5927734375,7917.683324033641,7964.5927734375,2114200
2013-03-04,7966.183133479131,7966.183133479131,7849.483481385671,7867.30322265625,2278000
2013-03-05,7910.402936210844,7939.812954879549,7882.523183820991,7932.6728515625,2246200
2013-03-06,7958.072717451474,7982.352877556673,7936.822816639459,7950.2626953125,2329600
2013-03-07,7950.862837766888,7984.252818831397,7942.333092373795,7960.47265625,2261400
2013-03-08,7980.962562489312,8029.102473390886,7980.962562489312,8015.1025390625,2719000
2013-03-11,8021.84236391966,8089.172127137179,8001.8126724441145,8038.6826171875,2878800
2013-03-12,8038.962194055811,8063.192060575402,7986.552284281174,7994.67236328125,2738000
2013-03-13,8018.862194698975,8047.522216178993,7962.382479818656,7995.47216796875,2224400
2013-03-14,8002.382576078529,8002.672613787472,7946.25295521369,7951.72265625,2150200
2013-03-15,7989.632521430662,7999.8824734493855,7924.902843969427,7927.453125,2530400
2013-03-18,7886.65395303912,7888.124161174019,7807.574235770564,7811.30419921875,2031400
2013-03-19,7843.434058982867,7863.733770094833,7823.773993359829,7838.43408203125,1804200
2013-03-20,7834.6941681821445,7844.504181934448,7786.524466490234,7797.994140625,1954200
2013-03-21,7828.914472708674,7843.124368807748,7811.80419921875,7811.80419921875,1695800
2013-03-22,7811.484305048875,7832.5540329358155,7796.1845703125,7796.1845703125,1727200
2013-03-25,7862.543426918314,7877.013086030572,7854.4336014409755,7856.08349609375,1806800
2013-03-26,7873.663493389723,7876.643459967798,7845.523487841465,7856.3232421875,1850200
2013-03-27,7872.712991083529,7894.2226555935285,7857.282887837808,7894.0830078125,1851200
2013-03-28,7905.673159085946,7905.673159085946,7844.803325254783,7866.84326171875,1813200
2013-03-29,7904.462956748754,7931.663024591627,7883.773112302804,7918.57275390625,1594000
2013-04-01,7934.212726154687,7937.692690275041,7896.5327273889125,7899.203125,1560000
2013-04-02,7897.123122001928,7924.422798665211,7879.512853024321,7913.14306640625,1638000
2013-04-03,7949.082976180654,7954.112737836029,7913.733043692147,7942.31298828125,1919600
2013-04-08,7831.184209718851,7843.064037911936,7747.434594771132,7752.75439453125,2561600
2013-04-09,7766.584787715554,7781.094487337279,7714.895081440971,7728.5048828125,1888800
2013-04-10,7772.914458137141,7772.914458137141,7739.954648737458,7752.76416015625,1736400
2013-04-11,7788.543780460469,7857.943359375,7788.543780460469,7857.943359375,1842000
2013-04-12,7861.083801945857,7864.823530763471,7810.503957480658,7821.59375,1677600
2013-04-15,7815.2839419049815,7835.084143965062,7753.204637085948,7763.494140625,1634200
2013-04-16,7690.875014968471,7801.01416015625,7688.58498636961,7801.01416015625,1548000
2013-04-17,7822.774351345144,7822.774351345144,7791.49422068658,7809.0341796875,1906600
2013-04-18,7781.444381092152,7826.09407916773,7757.294589231429,7791.314453125,1784600
2013-04-19,7868.863082607468,7933.683091803723,7862.883130119923,7930.7626953125,2033800
2013-04-22,7976.062961648442,7996.512573467688,7949.972751091442,7970.3427734375,1947200
2013-04-23,7955.882751062409,7968.7528081195005,7913.563124565892,7942.73291015625,1876400
2013-04-24,7977.362521688074,8025.412589501826,7968.242447235796,8023.67236328125,2412000
2013-04-25,8015.342315012762,8026.422341205831,7994.152472923011,8021.71240234375,1941400
2013-04-26,8034.432559023788,8081.332241557864,8020.432624638753,8022.0224609375,2227800
2013-04-29,8043.672297870793,8046.18254002328,8014.232494311194,8029.70263671875,1796200
2013-04-30,8065.882453081067,8115.552144223294,8065.882453081067,8093.62255859375,2283200
2013-05-02,8111.392657125034,8139.452585929626,8095.662749413827,8128.47216796875,2151000
2013-05-03,8157.472064073055,8175.29229421294,8121.032291081233,8134.9921875,2032400
2013-05-06,8188.442293386056,8197.481802563212,8153.922432731525,8169.01220703125,1971000
2013-05-07,8177.5424135920275,8181.7621207191905,8145.062582720504,8163.0224609375,1872600
2013-05-08,8177.900334113403,8284.04972235332,8177.900334113403,8267.0498046875,2467800
2013-05-09,8314.329940501724,8322.650212796325,8279.419952944525,8285.849609375,2414000
2013-05-10,8284.33982382724,8297.289956519278,8258.580182763171,8280.2197265625,2270000
2013-05-13,8285.409976013825,8296.499765931418,8230.610437335976,8248.2802734375,1958400
2013-05-14,8272.16005736377,8295.36990568308,8233.940516249082,8251.7802734375,1960600
2013-05-15,8264.059832585066,8320.280265108402,8251.47004943254,8318.5498046875,2302600
2013-05-16,8362.4503268325,8414.839725255702,8346.410364316404,8390.009765625,3446200
2013-05-17,8377.219683168685,8402.29964129369,8356.750054547152,8368.150390625,2547200
2013-05-20,8364.91021408146,8385.639607189994,8347.290181111313,8377.009765625,2114400
2013-05-21,8381.320320569153,8420.639468709924,8361.920022604161,8383.009765625,2660600
2013-05-22,8414.019458694314,8439.110159393518,8376.170029756482,8398.7998046875,3031400
2013-05-23,8367.808938366941,8373.04914727236,8235.459972262588,8237.7900390625,3340000
2013-05-24,8273.169612528693,8277.519200690665,8172.50018162046,8209.740234375,2450400
2013-05-27,8218.840139782726,8280.0595703125,8210.280610860691,8280.0595703125,1894000
2013-05-28,8289.110225090675,8303.669724853975,8261.500007315652,8263.009765625,1988600
2013-05-29,8303.160322882271,8344.169891576092,8303.160322882271,8337.8603515625,2471400
2013-05-30,8316.92932962522,8316.92932962522,8228.759836006535,8243.25,2458800
2013-05-31,8318.72918190888,8334.40000433629,8237.040125010222,8254.759765625,3586800
2013-06-03,8177.930288312749,8225.749879065292,8149.410408022095,8200.9794921875,2142200
2013-06-04,8243.181890228774,8250.132053639914,8180.352588772499,8191.1826171875,2192000
2013-06-05,8195.481871055712,8216.271814583462,8161.062595626744,8181.87255859375,2282800
2013-06-06,8135.522277875369,8162.212095336229,8088.272497299591,8096.1025390625,2347800
2013-06-07,8113.912510573035,8146.741947941788,8071.94249065735,8095.16259765625,2536400
2013-06-10,8161.472163545975,8190.832379838127,8142.67244547379,8160.51220703125,1703000
2013-06-11,8178.912306737051,8178.912306737051,8116.1123046875,8116.1123046875,1809000
2013-06-13,8041.462471354007,8057.292475602068,7951.623046875,7951.623046875,2286800
2013-06-14,7978.712698902075,7989.152591501022,7912.333126419202,7937.703125,2085600
2013-06-17,7953.612489269149,7999.392547361392,7940.682862588945,7992.8525390625,1509200
2013-06-18,7994.772537014771,8024.912532278563,7955.702896160164,8010.982421875,1719200
2013-06-19,8033.282104813034,8056.152114616881,8005.53223510954,8007.3525390625,1797800
2013-06-20,7952.3225027975295,7962.72235628215,7890.8931038964965,7898.873046875,2156200
2013-06-21,7778.804265401672,7815.754291713788,7739.054447207619,7793.2744140625,3274800
2013-06-24,7788.414411013643,7815.064190913512,7744.454652051676,7757.994140625,2153600
2013-06-25,7750.304287870061,7792.23427129016,7663.19482421875,7663.19482421875,2368000
2013-06-26,7789.304178431116,7821.104325794769,7742.16474583355,7784.76416015625,2405200
2013-06-27,7841.282915267412,7884.092772354987,7834.293202074271,7883.86279296875,2369400
2013-06-28,7928.503064768306,8062.17236328125,7891.023259085307,8062.17236328125,2251800
2013-07-01,8011.912710176944,8063.432488663895,7974.112594062651,8035.96240234375,2063400
2013-07-02,8061.802030428865,8064.082293170951,8012.752455804979,8015.822265625,1986800
2013-07-03,7991.492300017229,7995.262301864793,7899.043026631379,7911.3828125,2276800
2013-07-04,7919.222536185349,7927.042811921073,7877.023027540247,7893.68310546875,1796800
2013-07-05,7932.262533680669,8018.892497729648,7926.31285460494,8001.7822265625,1885000
2013-07-08,7980.072312669011,7992.122548934797,7884.962896929669,7886.302734375,1742000
2013-07-09,7891.493046589104,7975.603006580656,7891.333379363679,7971.14306640625,1739400
2013-07-10,7974.952808944957,8057.882107268402,7974.952808944957,8011.65234375,2279800
2013-07-11,8080.933070268523,8179.50244140625,8080.933070268523,8179.50244140625,2724800
2013-07-12,8187.819983149597,8220.4501953125,8169.880129122374,8220.4501953125,2277800
2013-07-15,8178.220097234912,8254.6396484375,8175.510149441991,8254.6396484375,2128200
2013-07-16,8243.580158057774,8260.0703125,8222.130066720361,8260.0703125,2449000
2013-07-17,8239.059666547351,8260.209954636099,8208.670165437661,8258.91015625,2677400
2013-07-18,8238.240022326627,8265.659810231637,8181.950258289559,8194.83984375,2557800
2013-07-19,8117.902083010349,8139.772098205525,8046.662669146515,8061.9921875,2541200
2013-07-22,8091.992249751443,8137.332371468623,8091.992249751443,8105.41259765625,1948400
2013-07-23,8152.680477635384,8220.849578964207,8145.0501437328585,8214.6103515625,2607200
2013-07-24,8222.80944008022,8233.05939000813,8172.19005845501,8196.150390625,2210200
2013-07-25,8173.152299491436,8203.452452911117,8140.372665303644,8163.54248046875,2044600
2013-07-26,8188.322085881309,8222.782376115087,8135.692445879356,8149.3623046875,1833800
2013-07-29,8146.102252399791,8163.852169851903,8074.252488888544,8084.46240234375,1566000
2013-07-30,8113.13255624594,8176.702575969535,8112.872791817304,8163.51220703125,1789200
2013-07-31,8163.402086388705,8170.531936138937,8107.562501575903,8107.90234375,2083500
2013-08-01,8110.692128420319,8113.362037835033,8056.1826171875,8056.1826171875,2017200
2013-08-02,8114.472100060421,8162.872266022677,8087.06255932063,8099.84228515625,2267000
2013-08-05,8104.162756709502,8143.402321529192,8075.952926092269,8138.59228515625,1870100
2013-08-06,8129.812074677588,8129.812074677588,8028.892624800963,8038.87255859375,2093500
2013-08-07,7993.5323762300095,7993.5323762300095,7921.2529296875,7921.2529296875,2091200
2013-08-08,7910.163074063349,7932.312872461305,7894.143129711377,7907.6328125,1950400
2013-08-09,7954.962918074816,7954.962918074816,7853.933603865007,7856.103515625,2009000
2013-08-12,7878.183223602961,7908.643041519358,7862.003123793792,7903.3427734375,1668000
2013-08-13,7935.752679055234,7986.232421875,7935.752679055234,7986.232421875,1916200
2013-08-14,7978.702997075017,7981.5228081334635,7926.19298823754,7951.29296875,2004300
2013-08-15,7902.9725821466145,7915.98277483992,7850.233084192151,7887.22265625,2166600
2013-08-16,7854.643395683817,7949.392952010217,7850.453473897266,7924.962890625,2037700
2013-08-19,7937.412911010272,7944.702915829532,7888.833061078744,7900.1728515625,1804300
2013-08-20,7896.343456007104,7924.4834629125335,7829.743665583894,7832.61376953125,2051400
2013-08-22,7779.404456250133,7825.524363065219,7737.2947850489145,7814.34423828125,2255900
2013-08-23,7863.693403934776,7895.0931602282935,7845.883428180877,7873.2734375,1946600
2013-08-26,7906.482855867757,7913.70303677374,7874.012793646417,7894.93310546875,1564000
2013-08-27,7875.893788447665,7895.193503968754,7820.8037109375,7820.8037109375,1852400
2013-08-28,7776.834204509134,7834.073686276419,7761.723922724474,7824.50390625,1666200
2013-08-29,7841.953479658251,7931.012632556398,7841.953479658251,7917.623046875,1754200
2013-08-30,7949.952973705142,8021.8525390625,7936.7826252770565,8021.8525390625,2087800
2013-09-02,8010.112438963662,8052.672298504501,7993.092499034849,8038.822265625,1807200
2013-09-03,8095.622524707023,8102.622492168503,8067.58261598472,8088.33251953125,2107400
2013-09-04,8066.632402219383,8094.082469855669,8041.452831835022,8083.40234375,2034100
2013-09-05,8109.202912219177,8169.0625,8107.182901984912,8169.0625,2419300
2013-09-06,8180.49211229921,8182.5223763869235,8155.462442409763,8164.16259765625,2418400
2013-09-09,8176.4302522226535,8192.0703125,8117.830440975262,8192.0703125,2156500
2013-09-10,8217.169880705993,8238.869970173704,8155.830336146977,8208.7294921875,2388600
2013-09-11,8174.500168029622,8208.9501953125,8137.030135945533,8208.9501953125,2169100
2013-09-12,8180.34006270403,8226.570306415302,8176.989981355245,8225.3203125,2168200
2013-09-13,8210.112599874925,8228.632045880813,8162.102566956527,8168.16259765625,1606400
2013-09-16,8189.5701430144445,8255.2998046875,8189.5701430144445,8255.2998046875,1894800
2013-09-17,8240.990276841803,8249.740234375,8218.900540301524,8249.740234375,1632500
2013-09-18,8248.139458220756,8263.009502881452,8209.1396484375,8209.1396484375,1853300
2013-09-23,8226.760084429343,8292.990233408427,8221.300149853378,8292.7900390625,2274900
2013-09-24,8295.459978402736,8310.900333597963,8265.5099275848,8299.080078125,2283200
2013-09-25,8283.559571766284,8285.240227705532,8253.38979571334,8283.8603515625,2257100
2013-09-26,8290.06152745748,8290.06152745748,8184.642578125,8184.642578125,2068800
2013-09-27,8222.089885341482,8244.820243516573,8207.679799191299,8230.6396484375,2154900
2013-09-30,8174.822261072428,8204.36265253751,8137.072434712515,8173.83251953125,1885800
2013-10-01,8173.952696556076,8222.342122771404,8172.752506755292,8186.982421875,2001300
2013-10-02,8215.919924601783,8228.769471360696,8204.299864039062,8216.4794921875,2471200
2013-10-03,8231.640258385585,8376.74991488063,8231.640258385585,8358.9794921875,3252800
2013-10-04,8345.780363091017,8376.019476155556,8336.570446239357,8364.509765625,2566700
2013-10-07,8354.870015091894,8361.459827180995,8323.750047420968,8333.6201171875,2777100
2013-10-08,8340.290207908158,8375.6103515625,8311.550110923328,8375.6103515625,2581600
2013-10-09,8352.209924857847,8378.32991671775,8330.750066887927,8344.6904296875,2605200
2013-10-11,8407.409877729364,8433.489830788416,8349.330078125,8349.330078125,2618600
2013-10-14,8339.949875781072,8343.610014318969,8269.12014041455,8273.919921875,2278900
2013-10-15,8320.440656486657,8367.979491519303,8320.440656486657,8367.83984375,2286900
2013-10-16,8383.989985214645,8383.989985214645,8332.1396484375,8332.1396484375,2017400
2013-10-17,8390.83976629741,8415.119923651739,8364.849656180848,8374.6396484375,2263300
2013-10-18,8416.290156982499,8441.150390625,8390.28051472951,8441.150390625,2315100
2013-10-21,8456.639470770622,8459.259575497848,8400.019622846712,8419.2802734375,1980700
2013-10-22,8407.580128775855,8425.269497766092,8376.229691948343,8418.2294921875,1945800
2013-10-23,8419.759640743228,8438.909940017456,8380.110415815494,8393.580078125,1912600
2013-10-24,8364.410390712985,8413.6796875,8346.479811978616,8413.6796875,1662800
2013-10-25,8380.269369640378,8390.20975164325,8322.110468944733,8346.580078125,1962800
2013-10-28,8365.38985035308,8414.769498012847,8348.380165730558,8407.7900390625,1712900
2013-10-29,8394.80969455636,8432.860294887094,8380.170115725694,8420.9404296875,1822800
2013-10-30,8429.3605202276,8465.01953125,8419.170138740026,8465.01953125,2049400
2013-10-31,8437.719784842875,8469.539946568142,8424.429808752797,8450.01953125,2269000
2013-11-01,8474.42927561418,8476.589421553166,8378.900434726489,8388.1396484375,2146900
2013-11-04,8371.789954277203,8371.789954277203,8333.589942047589,8354.099609375,2064200
2013-11-05,8354.879433487764,8372.759229653399,8262.16015625,8262.16015625,2292100
2013-11-06,8275.030306792618,8297.530198016693,8232.460200098176,8281.9296875,2237200
2013-11-07,8298.019461891596,8298.019461891596,8250.679846957304,8283.669921875,2161800
2013-11-08,8235.259737844577,8266.67950685361,8216.290103574656,8229.5498046875,1863300
2013-11-11,8228.862580041761,8242.372283591381,8168.882386893166,8182.5224609375,1862200
2013-11-12,8233.579890710256,8233.579890710256,8160.130054248731,8195.2197265625,2131400
2013-11-13,8199.221727240361,8199.221727240361,8104.22216796875,8104.22216796875,1783600
2013-11-14,8137.782213114694,8161.662473838942,8100.692540785296,8134.87255859375,2146800
2013-11-15,8168.862342483302,8210.061860082038,8160.242264930319,8177.08251953125,1940800
2013-11-18,8201.811964031716,8226.57259257087,8186.432640089737,8191.42236328125,1750600
2013-11-19,8214.960180080168,8260.78027047899,8214.960180080168,8260.169921875,1918200
2013-11-20,8250.269307496654,8262.8698319413,8204.419921875,8204.419921875,1928700
2013-11-21,8197.822297086203,8203.412114888142,8093.782252698688,8099.41259765625,1835300
2013-11-22,8107.942423573989,8142.682497029089,8107.942423573989,8116.7421875,1605200
2013-11-25,8182.862325856337,8217.582381262268,8182.862325856337,8187.47216796875,1923100
2013-11-26,8200.660385956277,8281.339681806008,8187.240040947864,8247.9794921875,2635900
2013-11-27,8287.589883567629,8312.280194089752,8279.469805570894,8295.83984375,2058100
2013-11-28,8320.610551600521,8377.769457611583,8320.610551600521,8362.3896484375,2379200
2013-11-29,8374.099765069137,8414.749962089234,8365.280471135335,8406.7900390625,2180600
2013-12-02,8429.200125699437,8437.08973659579,8391.780381878862,8414.5703125,1737900
2013-12-03,8407.700122842205,8418.190307170536,8390.690438367163,8392.509765625,1925000
2013-12-04,8379.400574028308,8435.190347733138,8375.75020076589,8417.9599609375,2133000
2013-12-05,8430.48997149554,8437.559273638255,8362.349672240118,8375.5,1962700
2013-12-06,8372.570289098638,8410.150187405105,8361.950222727794,8367.6796875,1851000
2013-12-09,8439.719749607222,8477.82992047447,8433.769582506795,8444.580078125,2056400
2013-12-10,8451.769491322224,8459.450118962552,8421.549908063487,8443.349609375,1839200
2013-12-11,8450.919840263961,8501.729169359583,8413.479588323755,8433.7294921875,2122800
2013-12-12,8405.579866037733,8406.889430079225,8361.2900390625,8361.2900390625,1620900
2013-12-13,8354.969831383973,8391.780202316479,8346.79018298023,8376.900390625,1787700
2013-12-16,8368.789774378873,8374.169631282202,8313.830078125,8313.830078125,1717500
2013-12-17,8351.9404342375,8384.21957638442,8351.9404342375,8352.8896484375,1800100
2013-12-18,8361.709899984993,8375.47936520116,8333.269606687802,8349.0,1814900
2013-12-19,8400.349642762674,8426.039950103115,8378.740370674284,8407.3603515625,2037300
2013-12-20,8400.169961493995,8439.329931274315,8392.33992065363,8408.490234375,2007200
2013-12-23,8441.120189627958,8477.429588024414,8441.120189627958,8456.419921875,2120800
2013-12-24,8472.979385441986,8478.049673918462,8450.4501953125,8450.4501953125,1701500
2013-12-25,8461.45022495743,8484.009688598973,8457.83012488734,8467.7197265625,1725200
2013-12-26,8467.69051536815,8492.669889694647,8465.809664867627,8485.849609375,1618300
